Ano;Mês;UF;IMPOSTO SOBRE IMPORTAÇÃO;IMPOSTO SOBRE EXPORTAÇÃO;IPI - FUMO;IPI - BEBIDAS;IPI - AUTOMÓVEIS;IPI - VINCULADO À IMPORTACAO;IPI - OUTROS;IRPF;IRPJ - ENTIDADES FINANCEIRAS;IRPJ - DEMAIS EMPRESAS;IRRF - RENDIMENTOS DO TRABALHO;IRRF - RENDIMENTOS DO CAPITAL;IRRF - REMESSAS P/ EXTERIOR;IRRF - OUTROS RENDIMENTOS;IMPOSTO S/ OPERAÇÕES FINANCEIRAS;IMPOSTO TERRITORIAL RURAL;IMPOSTO PROVIS.S/ MOVIMENT. FINANC. - IPMF;CPMF;COFINS;COFINS - FINANCEIRAS;COFINS - DEMAIS;CONTRIBUIÇÃO PARA O PIS/PASEP;CONTRIBUIÇÃO PARA O PIS/PASEP - FINANCEIRAS;CONTRIBUIÇÃO PARA O PIS/PASEP - DEMAIS;CSLL;CSLL - FINANCEIRAS;CSLL - DEMAIS;CIDE-COMBUSTÍVEIS (parc. não dedutível);CIDE-COMBUSTÍVEIS;CONTRIBUIÇÃO PLANO SEG. SOC. SERVIDORES;CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público;CONTRIBUICÕES PARA FUNDAF;REFIS;PAES;RETENÇÃO NA FONTE - LEI 10.833 Art. 30;PAGAMENTO UNIFICADO;OUTRAS RECEITAS ADMINISTRADAS;DEMAIS RECEITAS;RECEITA PREVIDENCIÁRIA;RECEITA PREVIDENCIÁRIA - PRÓPRIA;RECEITA PREVIDENCIÁRIA - DEMAIS;ADMINISTRADAS POR OUTROS ÓRGÃOS
2002;Setembro;RS;39997224;1433614;18166240;9798092;12561784;29262712;66108400;30978064;6318300;95371234;62226892;19197866;4500251;13089561;5836358;12890481;;35916808;259590260;;;65723877;;;48988353;;;;;15562973;;2605969;;;;;3919434;;;;;
2002;Setembro;RO;59726;49;695747;0;173;47016;139318;1264911;380;1931198;3707657;101042;12159;267347;15691;537235;;359642;7545289;;;2746503;;;1744576;;;;;11059676;;8754;;;;;129236;;;;;
2002;Setembro;RR;6046;10;32525;0;0;1248;5984;502287;1666;534574;617878;11206;5755;85231;14314;100635;;12379;1773507;;;578264;;;364814;;;;;2926853;;737;;;;;41629;;;;;
2002;Setembro;SC;14757673;72327;12334109;3379611;192;11089611;25798311;9572310;34947;34192602;25353099;5254414;3394523;4159498;1509183;3187157;;8150618;167559138;;;37403141;;;22656943;;;;;9354525;;117239;;;;;1155472;;;;;
2002;Setembro;SP;387484201;2321306;57626110;39726285;86115082;234804144;467629784;156946967;173904813;1188315608;556703834;731513375;196001149;95183949;219773596;36259457;;1072185019;1960380305;;;424505860;;;827071435;;;;;26415949;;4488397;;;;;137256486;;;;;
2002;Setembro;SE;1576857;65185;963565;3552005;0;620703;1815441;2304000;901;1263665;3417899;404455;22592;247338;246842;375357;;1273693;10670136;;;2765889;;;1376576;;;;;2124578;;11172;;;;;553734;;;;;
2002;Setembro;TO;543855;30;396857;9184;0;1602351;116237;534165;0;795062;445304;26474;19006;66165;4242;717032;;18742;4457977;;;1275424;;;927637;;;;;774745;;47321;;;;;85449;;;;;
2002;Outubro;AC;420;0;296296;107;0;302;19726;29222;508;1312371;645334;3268;8628;49696;335;42355;;18312;1998628;;;944466;;;840781;;;;;0;;1106;;;;;67108;;;;;
2002;Outubro;AL;791244;0;1114714;649266;0;501154;774492;915163;29498;4082556;9756234;225282;465138;41387;65818;130433;;20295;6667956;;;2589100;;;3441943;;;;;0;;492;;;;;18674;;;;;
2002;Outubro;AP;98228;0;215337;0;0;68933;4111;268188;0;1034662;2332681;1227;0;68706;1157;9718;;0;1971638;;;613566;;;730282;;;;;0;;221;;;;;36843;;;;;
2002;Outubro;AM;26693850;10;1102836;2728272;6907;5447244;1112890;1476219;38316;17109023;15652501;1041127;5804500;1594039;1419580;78062;;488251;77987739;;;20403409;;;23747312;;;;;0;;173326;;;;;13996532;;;;;
2002;Outubro;BA;24148896;466304;4027312;9181161;6656;29247385;28282651;3570292;5748601;37019611;33872047;25531564;58597447;4364306;3422661;966405;;28355423;107263032;;;29970226;;;30954813;;;;;0;;203698;;;;;1476942;;;;;
2002;Outubro;CE;7729865;10;3361878;3172917;11137;2729605;3109112;3594683;1901549;20583832;15236280;2670624;1606226;1965739;882068;255881;;5818552;67575751;;;12986750;;;18752856;;;;;0;;8688;;;;;8126;;;;;
2002;Outubro;DF;3975318;10;2839806;2462331;8419;2818682;2161127;5376640;11381445;119227202;516088833;155946010;7914645;46751770;51507845;274518;;497938699;163323079;;;66686375;;;50063470;;;;;0;;181362;;;;;136025923;;;;;
2002;Outubro;ES;58836761;53;2743605;377533;2626776;45497080;6800412;2426148;31974;29614795;11549051;1969928;922508;2056975;448253;22019;;746945;45187831;;;10110117;;;16483827;;;;;0;;226536;;;;;18850328;;;;;
2002;Outubro;GO;4032450;728761;3219885;5695053;5895799;1144963;4267530;2141759;460774;30090915;11584927;1914261;934756;2344724;305999;1831787;;1888410;48236439;;;11407446;;;19560296;;;;;0;;121034;;;;;574347;;;;;
2002;Outubro;MA;2600510;101;735243;2850225;0;1402800;1629441;788936;21615;5438174;4666387;994924;4583;488013;159799;291905;;1039754;11113221;;;4315839;;;3503352;;;;;0;;8271;;;;;88908310;;;;;
2002;Outubro;MT;1743479;469969;912022;3904716;0;15683;914521;1220210;89206;11923388;6897522;482022;271561;601562;107917;1776969;;2410390;18162072;;;5344403;;;8356295;;;;;0;;27163;;;;;481988;;;;;
2002;Outubro;MS;1333201;762331;1017250;16271;0;397917;740633;1861541;136186;8181271;5294577;463979;92806;409991;139895;1726735;;777472;16088753;;;3781049;;;5844060;;;;;0;;47599;;;;;3125;;;;;
2002;Outubro;MG;48807013;273716;9952564;9989603;59402897;19236162;70120217;13135948;5595967;108344924;74461476;18469974;16592289;10487621;6041407;2505804;;20997671;329776938;;;82774878;;;76979656;;;;;0;;7431684;;;;;4045347;;;;;
2002;Outubro;PA;5187102;363749;2738594;1026837;0;2878736;1549506;1703440;5850853;16094724;11058663;1157803;1455798;2138634;585943;653575;;4265374;28092493;;;9395463;;;12938368;;;;;0;;149382;;;;;562842;;;;;
2002;Outubro;PB;1315018;0;1471853;1508347;182;1405921;2290124;1106672;22825;6113328;6505239;52728;87723;300134;323796;127528;;182969;12018068;;;3469452;;;5271163;;;;;0;;27907;;;;;187817;;;;;
2002;Outubro;PR;80249951;1262951;3503370;4443994;26072034;37762261;40617452;9781871;16082634;92157108;65896311;76883730;17054033;6836740;14071825;2933022;;96443432;198438923;;;52934106;;;57890137;;;;;0;;383443;;;;;4883553;;;;;
2002;Outubro;PE;12854522;1406215;4899637;5305760;0;4777504;15401153;3235400;892358;21539326;19481908;6939178;2247421;3640014;1021961;389775;;2783853;61024836;;;17409597;;;15458489;;;;;0;;231144;;;;;5772603;;;;;
2002;Outubro;PI;303653;18329;68801;2756990;0;157234;422966;718792;7998;4401063;2944440;101805;8006;307376;118257;164379;;232667;6914545;;;2805062;;;3191791;;;;;0;;514778;;;;;120171;;;;;
2002;Outubro;RJ;71306885;580;19806201;21895190;7159508;39919520;55828527;48728914;191641639;279456257;307295778;385171853;114303827;54861643;24499155;935078;;54976306;914624925;;;218008051;;;233486547;;;;;0;;5945927;;;;;26708225;;;;;
2002;Outubro;RN;3415453;10;1555859;1534056;0;1520578;950459;949787;87964;5349829;5045079;218666;776877;75107;25801;96672;;110523;14782728;;;3973443;;;4270797;;;;;0;;3025;;;;;1609409;;;;;
2002;Outubro;RS;47604187;2074254;23679601;10467377;8237100;32417092;63192967;12315490;11742884;138381003;80251239;27509528;6323836;13071443;7533987;2959073;;40762351;254864794;;;65951312;;;81179102;;;;;0;;9045381;;;;;5568935;;;;;
2002;Outubro;RO;60975;0;613039;0;1524;48825;182692;628871;405;4831683;2333333;117214;22313;238161;24862;317541;;454315;7719549;;;3105501;;;4138712;;;;;0;;8137;;;;;139364;;;;;
2002;Outubro;RR;234;0;319588;0;0;0;5826;24894;10311;1355293;961677;12532;0;62855;10092;64932;;4515;1646448;;;729919;;;1057593;;;;;0;;394;;;;;49013;;;;;
2002;Outubro;SC;15123894;190332;11497612;3716083;0;15621305;22952296;4202880;1511720;80080250;30690604;6750153;4373704;7608936;1957216;574;;10982478;137584495;;;33602842;;;49194392;;;;;14;;19749;;;;;1793535;;;;;
2002;Outubro;SP;466289213;2374493;53182418;47142781;101072462;263765569;427159132;104412571;341634328;901747828;716555920;1706407027;324877123;106514579;258179327;7185730;;1293229360;1972807794;;;455909358;;;563354406;;;;;0;;4285069;;;;;54862978;;;;;
2002;Outubro;SE;1041453;38259;826484;3977862;0;1014546;1804106;763613;66852;4297533;4810949;560463;46587;283464;288016;93726;;1718970;10320562;;;2797135;;;2950220;;;;;0;;1634;;;;;129979;;;;;
2002;Outubro;TO;72196;130;389195;43173;0;80639;104639;275428;322;1748281;499308;28918;0;94133;5033;297955;;21593;4154541;;;1211930;;;1543421;;;;;0;;2094;;;;;103855;;;;;
2002;Novembro;AC;187;0;314956;553;0;63;24062;31168;535;1319936;927479;35707;0;41309;8165;37742;;2121;2240108;;;726012;;;560637;;;;;0;;269;;;;;49026;;;;;
2002;Novembro;AL;948053;0;1222299;836928;0;54545;753034;875699;0;5562245;3165648;336234;149573;1336191;7057;116816;;144806;8263327;;;2863412;;;1915233;;;;;0;;328;;;;;793879;;;;;
2002;Novembro;AP;16886;0;233791;0;0;10497;3941;245641;601;658062;3852575;10893;0;61927;6318;50723;;0;2114300;;;695933;;;530485;;;;;0;;127;;;;;40346;;;;;
2002;Novembro;AM;23000084;0;1102856;2814235;23;4271865;1482406;1255864;60359;20448841;14466265;1071280;6608657;1811142;967114;5502;;362517;106558716;;;24547841;;;25563708;;;;;0;;599508;;;;;8862556;;;;;
2002;Novembro;BA;16261323;320411;4460064;11410332;0;23280029;23241583;4875881;5304940;18516973;24401842;25766747;5686144;4205227;2777857;961975;;14537836;115548905;;;31698458;;;25637757;;;;;0;;246422;;;;;2096905;;;;;
2002;Novembro;CE;8820856;0;3417090;3185643;10393;1401338;3602866;3568303;1555480;11804302;18182232;2428596;87025;1556654;8038;160643;;4267690;46342461;;;14270618;;;13807005;;;;;0;;49335;;;;;1743312;;;;;
2002;Novembro;DF;2336421;0;3156665;2049844;115;1668119;2564292;4974045;4324975;94893595;777796246;102633171;4578341;88909924;49032416;451636;;407241017;230088857;;;93731661;;;35203147;;;;;0;;2428225;;;;;100563418;;;;;
2002;Novembro;ES;53768914;12;3040727;357636;1234775;43192184;9378765;3428543;32087;14630958;10659947;940895;9083;2178108;581425;186057;;610598;66218437;;;12796824;;;8874460;;;;;0;;567039;;;;;6123618;;;;;
2002;Novembro;GO;15966825;351241;3701692;5871079;3036968;10312343;4290705;2370092;11671;16355170;12115586;1219901;730605;1488869;302735;2254251;;1030877;53676038;;;12851122;;;11066542;;;;;0;;670974;;;;;541204;;;;;
2002;Novembro;MA;1385966;12;848517;4307204;0;811041;1268839;757231;52451;2864691;3762361;546454;226392;408072;130744;201512;;873237;11873971;;;4713321;;;2069750;;;;;0;;17861;;;;;63656292;;;;;
2002;Novembro;MT;763662;30274;955383;3660918;0;195476;974389;1173741;6842;6685165;5580522;537989;3592;455092;93439;2041941;;1925293;20450698;;;6043073;;;4689846;;;;;0;;62542;;;;;540783;;;;;
2002;Novembro;MS;1536389;770504;1148353;46053;0;198926;1291548;2140293;87;5088095;6486934;445013;78743;391426;87716;1606910;;548898;18760351;;;4446133;;;4110008;;;;;0;;28212;;;;;231661;;;;;
2002;Novembro;MG;40105921;16976;11551986;9140176;52150048;22151113;66007069;13097120;2186172;95649249;73061418;17914268;11819953;8745267;5419237;2133562;;43217914;392009562;;;78983118;;;71774658;;;;;0;;6090260;;;;;4546181;;;;;
2002;Novembro;PA;3069737;161848;3150370;991631;0;3446623;1336097;1490367;2188982;8136099;10920201;1027001;1200967;1701154;466761;442882;;3522517;27100980;;;8347721;;;5986334;;;;;0;;1381;;;;;797198;;;;;
2002;Novembro;PB;736464;0;1614454;1223232;0;726862;2463281;1155801;1551;4089152;9169463;119341;209766;355613;318788;136845;;17254;13085424;;;3939446;;;4019709;;;;;0;;20075;;;;;200925;;;;;
2002;Novembro;PR;61097820;48093;2630683;4126856;28980935;26044831;46860348;9752929;14330275;55524669;48094163;56697314;14723001;5986985;11046722;2841976;;77337663;225089943;;;55540829;;;41047678;;;;;0;;2755015;;;;;3890117;;;;;
2002;Novembro;PE;11159141;108746;5018415;8749877;0;5714701;17240930;4955958;209172;11637800;19374348;10860238;2546599;7224533;892135;289876;;2427389;131219616;;;26775839;;;12209724;;;;;0;;132563;;;;;11934492;;;;;
2002;Novembro;PI;593602;77324;748107;1984127;0;436736;570539;622281;2322;3032616;3115138;76511;58538;166909;121131;103966;;226709;9307319;;;2943319;;;2026364;;;;;0;;8713;;;;;115423;;;;;
2002;Novembro;RJ;58927941;131;20539271;22944400;8308337;31322922;60289217;47388532;24930489;769533873;249340074;330622618;83361066;33729458;17121834;620439;;37897611;687174056;;;161856654;;;278341119;;;;;0;;5307632;;;;;28282370;;;;;
2002;Novembro;RN;2333960;31214;1654237;1266249;0;1054220;723885;943094;1121;4162034;6399993;316326;623836;591025;1904;121919;;97287;15825799;;;4762147;;;2633205;;;;;0;;228596;;;;;427517;;;;;
2002;Novembro;RS;37075504;1283078;16473073;9150497;14151014;25702551;71070485;14971970;6671109;82782995;71247152;20367777;4398137;13506988;5685954;2640673;;34256984;280993827;;;67278606;;;50428943;;;;;0;;7128274;;;;;6019266;;;;;
2002;Novembro;RO;42377;0;689717;6187;433;65808;165944;841005;551;2747746;2604591;81619;21532;276083;14454;372295;;376351;8613011;;;3124322;;;2035510;;;;;0;;4605;;;;;128576;;;;;
2002;Novembro;RR;584;0;390573;0;0;0;414;218494;13551;814818;966488;17575;6035;90417;10136;42176;;10117;1969390;;;551256;;;467821;;;;;0;;229;;;;;42145;;;;;
2002;Novembro;SC;16398600;22331;12700240;3419579;204;11775543;28654923;5950952;505186;50208645;28232117;5813075;2199842;6007910;1646289;491866;;8823411;146785866;;;33926816;;;31850727;;;;;0;;334457;;;;;1203530;;;;;
2002;Novembro;SP;406006036;844376;53666897;39204284;115371908;219315827;441842949;91542051;119225789;641159685;556179875;1002897830;279404242;93868296;226401032;6806843;;1071755696;2059845671;;;473638137;;;373528000;;;;;0;;9044392;;;;;59250497;;;;;
2002;Novembro;SE;1489465;30591;868427;3932245;0;1366209;1908348;699098;3344779;3768380;3924692;361565;40529;242242;226603;85325;;1412451;10220714;;;2946128;;;2054887;;;;;0;;11256;;;;;109749;;;;;
2002;Novembro;TO;108556;12;428618;28976;0;4046;134263;296655;180;1267550;550346;24352;10333;8149;7151;207995;;19214;5047928;;;1534919;;;1123692;;;;;0;;1333;;;;;75056;;;;;
2002;Dezembro;AC;522;0;321124;644;0;121;7321;180614;596;858663;557203;42543;1196;34142;6978;113524;;2534;2031899;;;907152;;;491513;;;;;1292642;;415;;;;;62767;;;;;
2002;Dezembro;AL;327142;0;1384003;58191;0;199129;1075077;767008;9513;2814046;7744693;315483;156688;468026;68227;104068;;17486;7900826;;;2967507;;;1925041;;;;;7891837;;1462;;;;;209194;;;;;
2002;Dezembro;AP;5276;0;253404;0;0;7246;5152;335546;0;800346;1615772;13254;0;70397;2938;728;;0;1969937;;;674387;;;55695;;;;;1087284;;110;;;;;51001;;;;;
2002;Dezembro;AM;24147132;200;1388338;2909807;10766;3172771;1274404;1362581;5538;106513059;32292988;4240522;3810345;2963126;644344;40924;;422617;114069051;;;26219117;;;52227055;;;;;10988455;;165453;;;;;8785468;;;;;
2002;Dezembro;BA;18710809;230825;5372995;14639487;0;17352556;21166727;3421170;10578465;14173217;50413482;23790566;16502078;5908446;3672410;600819;;16326389;97377150;;;35831784;;;24448055;;;;;18243436;;270992;;;;;1227538;;;;;
2002;Dezembro;CE;5440664;0;3962472;5264227;13993;2021634;4304547;2734600;5721023;15191809;21609048;2834256;2440774;1886092;781977;134278;;4989615;51570940;;;14186304;;;17646787;;;;;12754376;;362638;;;;;528258;;;;;
2002;Dezembro;DF;2242693;0;3598924;2743869;0;3429483;3033715;4824758;5565580;103730999;934516976;193547782;21514137;46217891;54913077;170129;;457675191;258019729;;;95091514;;;39754660;;;;;135806351;;580089;;;;;101413433;;;;;
2002;Dezembro;ES;49303769;3961;3353830;551133;1564730;37799905;11403939;1866487;7053;14920668;18144382;1362186;1251520;2630471;693238;119436;;48608;48333055;;;11542921;;;8620871;;;;;7271108;;569379;;;;;16723173;;;;;
2002;Dezembro;GO;4659214;488643;3894218;6478987;3470024;1055636;4621237;2799578;7536;15710106;20348068;3049145;861558;1434417;276051;1338912;;1556084;46188641;;;10418457;;;10150855;;;;;8990248;;747502;;;;;684292;;;;;
2002;Dezembro;MA;1908463;13;921808;4195949;0;973941;1516656;682905;441112;2977760;6885334;584713;304703;649928;124392;161854;;1089616;11389759;;;4426265;;;2031510;;;;;6940021;;2286;;;;;35882975;;;;;
2002;Dezembro;MT;981298;559355;1102919;5229597;0;339372;1209016;1091969;7251;6997206;7683824;726177;110869;459905;89309;1163329;;2051053;19462136;;;5650876;;;4682090;;;;;7337251;;18928;;;;;375967;;;;;
2002;Dezembro;MS;1818181;1028068;1263091;16851;0;13868;1257669;1601949;1906;5277748;8063857;483057;51006;41592;66778;1372875;;556223;15761783;;;4105864;;;3233939;;;;;6861398;;92293;;;;;308432;;;;;
2002;Dezembro;MG;36791422;221882;12811067;11961653;148212106;19151871;69374487;13978914;4559738;72337240;135558084;23981863;21094997;10714124;5914774;1999109;;18880014;375678468;;;95359167;;;50124279;;;;;44293950;;8303142;;;;;4337453;;;;;
2002;Dezembro;PA;5143132;2485;3442479;1037508;1709;3292053;1404227;1419745;2656177;8107352;17177145;1115390;1149544;1354507;465395;304665;;4027660;26073206;;;8175305;;;6470790;;;;;11976869;;68254;;;;;1026859;;;;;
2002;Dezembro;PB;612312;12;1783507;1757196;364;888481;3097303;1031407;387;4326726;10942369;11494;9047;258517;319497;74646;;99303;13005429;;;3666676;;;3923736;;;;;12800232;;11349;;;;;22371;;;;;
2002;Dezembro;PR;56819882;327779;4007082;10779067;35045026;24295580;51938060;9783591;13578149;49844087;87412880;75482831;14269408;15279159;12712047;2121283;;85040184;201983769;;;53684893;;;36846162;;;;;15483242;;511935;;;;;6027504;;;;;
2002;Dezembro;PE;14651579;93901;6043363;10760137;0;6432145;18894540;3514317;137046;13804932;35455041;4522469;3729695;2699216;931854;30062;;2833210;66649184;;;17774102;;;14033292;;;;;17056102;;240027;;;;;9871963;;;;;
2002;Dezembro;PI;197439;20354;82687;3126061;0;397921;819197;577128;2401;2918196;2610177;99246;1056;18242;84182;88458;;231765;20184589;;;3640965;;;2020777;;;;;3240079;;2294;;;;;118119;;;;;
2002;Dezembro;RJ;54317651;522;25772851;35006196;6814453;29553620;60546104;50970043;31570304;404612889;469452760;235644490;158269633;73527615;21047530;405263;;48183612;704309187;;;182774268;;;244767398;;;;;86045957;;5056936;;;;;22924523;;;;;
2002;Dezembro;RN;2578034;28345;1849167;1941193;0;1267470;733899;855987;1088;7426622;6614422;270043;674242;706292;18238;68738;;111098;16276601;;;5111584;;;3788932;;;;;25915955;;75288;;;;;176325;;;;;
2002;Dezembro;RS;33142249;964244;28892154;17903135;14833910;27180513;66312427;13013058;8353080;70343473;135244640;24843942;8819667;15288373;6529385;2374659;;37888133;252458052;;;67102069;;;44072507;;;;;27010250;;7605919;;;;;5429819;;;;;
2002;Dezembro;RO;371501;0;710808;3188;8737;403728;162836;725498;161;3102497;5035941;133926;3984;499464;14087;237972;;440571;8604371;;;3150036;;;2128607;;;;;13060977;;6663;;;;;161738;;;;;
2002;Dezembro;RR;4535;0;354752;0;0;1252;6937;198348;6756;593094;970518;17546;0;193389;10464;48598;;8972;1750842;;;500875;;;423006;;;;;4269394;;644;;;;;46841;;;;;
2002;Dezembro;SC;15307045;118885;15623836;6019617;0;8723997;31867867;4432223;491036;54645888;58404496;8509089;3006427;5522075;1635860;327741;;10031763;126066476;;;30944665;;;26215676;;;;;15507696;;1238037;;;;;1805230;;;;;
2002;Dezembro;SP;378388418;1586014;68797383;74041449;131139691;202221152;507491742;86576616;111417289;492964295;1232286802;1363514234;455914582;113202646;239180149;4731476;;1439150385;1821434989;;;422766977;;;290355573;;;;;42070338;;8554733;;;;;50394974;;;;;
2002;Dezembro;SE;2617465;36675;977442;5412437;0;984509;1918102;739811;0;3884104;6997270;309159;52178;285909;313565;51776;;1673149;9951258;;;2950419;;;5711846;;;;;5177671;;1396;;;;;116562;;;;;
2002;Dezembro;TO;178949;0;441888;19372;0;66673;504194;361114;0;763174;661258;160878;26731;83566;5842;175834;;22417;4114542;;;1278098;;;848047;;;;;1707432;;1105;;;;;124382;;;;;
2003;Janeiro;AC;2767;0;281893;0;3155;2891;12688;305739;479;929596;1572994;44421;3656;28449;7615;20272;;18896;2219173;;;782216;;;914875;;;;;2476621;;2040;;;;;46155;;;;;
2003;Janeiro;AL;285578;0;1166546;1171446;0;88315;829189;922776;139894;7670642;5368193;884049;83612;376500;66088;41720;;182361;9138689;;;3499395;;;6700657;;;;;5200146;;424;;;;;301813;;;;;
2003;Janeiro;AP;6925;0;223147;0;0;847;4940;232363;0;1030681;6713901;10112;0;64795;3071;7694;;0;2334327;;;660869;;;690670;;;;;8509936;;330;;;;;40374;;;;;
2003;Janeiro;AM;13848964;18;988054;3025531;0;4168112;2484979;1897286;22431;47918635;15365879;3994025;5774975;1722982;706747;41515;;492778;82193061;;;31936466;;;47156169;;;;;4845647;;119205;;;;;2828544;;;;;
2003;Janeiro;BA;20878743;332375;4889314;15560817;0;36137852;12755592;3358261;8184748;40988158;30399328;25234217;4777443;6951134;3389111;517608;;17845524;97893768;;;32299030;;;36949261;;;;;18243542;;163474;;;;;1731544;;;;;
2003;Janeiro;CE;5350096;0;3571562;4125055;8609;2715120;2384551;3252445;8386033;23517790;19832806;9456842;1391643;1832208;725672;179900;;5531955;47223494;;;15952088;;;18715792;;;;;13527547;;89582;;;;;2174690;;;;;
2003;Janeiro;DF;6173009;0;2813761;2007323;0;12999305;2431216;4417361;72958983;168504131;613855625;153746906;52797820;55425623;51898006;407336;;528235298;274672499;;;125955258;;;68356528;;;;;128303525;;5258;;;;;95803686;;;;;
2003;Janeiro;ES;56855086;0;3216070;771465;1947425;43079361;5534308;2713894;28508;28290884;12464542;3754877;1072276;2043731;1046605;60603;;275312;53125185;;;18987414;;;19240247;;;;;5616772;;213269;;;;;12575832;;;;;
2003;Janeiro;GO;14746168;503470;3516539;5831342;545;8739613;3429198;2410165;400874;44575757;14123461;5236102;702596;1678457;237637;602088;;1883717;47001614;;;13309413;;;26259997;;;;;6730096;;59761;;;;;456705;;;;;
2003;Janeiro;MA;1922872;0;856989;5700095;0;871058;1465563;844906;301638;5872935;4485754;678979;28254;407811;167778;150707;;1114309;13140063;;;5320576;;;4047996;;;;;7009152;;19828;;;;;79480361;;;;;
2003;Janeiro;MT;396883;437540;966919;4366042;0;151757;607764;1022718;88048;19413339;6913453;1071468;423526;605891;77318;781072;;2252296;19786069;;;5959897;;;11611170;;;;;6693847;;12923;;;;;694560;;;;;
2003;Janeiro;MS;1472304;615045;1094446;97901;0;98501;803978;1668271;104017;11948811;4401064;1296204;77912;697230;148620;403695;;774006;16424495;;;4737602;;;7635746;;;;;2593490;;22060;;;;;192356;;;;;
2003;Janeiro;MG;45106814;210881;10420398;10997713;9787727;22804219;49134489;15531535;7189708;201157507;81912071;46366161;33033892;9554676;5592551;1063758;;22564582;314258754;;;102208189;;;90809487;;;;;32951396;;9443345;;;;;3812941;;;;;
2003;Janeiro;PA;1744896;27147;3093510;1070341;0;1294924;1336254;1457205;2733463;18681154;10499646;6961092;584887;1261723;456106;210688;;4319840;31214588;;;9893017;;;13185492;;;;;11082726;;843218;;;;;480248;;;;;
2003;Janeiro;PB;371244;0;1568726;2033019;364;181761;2233313;1037779;24909;7613275;8433349;738423;108571;334399;362226;61051;;169276;14187742;;;4373736;;;10804386;;;;;10215376;;7291;;;;;110860;;;;;
